timestamp,open,high,low,volume,tic,close,macd,boll_ub,boll_lb,atr,rsi,close_7_sma,close_30_ema,close_365_ema,log-ret
2021-01-19,35824.99,37469.83,34800.0,70698.11875,BTCUSDT,36631.27,219.42857065019052,42057.72391176361,29791.128310458607,4116.736228696411,57.08139729005504,36537.74285714286,36335.36522375092,35965.87915465989,0.02215551096647076
2021-01-20,36622.46,37850.0,35844.06,79611.307769,BTCUSDT,35891.49,152.83201116234704,41883.20586110631,29962.179402051584,3917.1399290175254,54.38910560941947,36800.635714285716,36295.50081960002,35961.7678679573,-0.020402027184059653
2021-01-21,35901.94,36415.31,33400.0,89368.422918,BTCUSDT,35468.23,72.06870528450963,41705.06599562112,30094.873004378882,3833.791097902888,52.853118895982355,36528.75714285714,36223.0365789395,35935.785370604426,-0.011862853824953393
2021-01-22,35468.23,35600.0,30071.0,135004.076658,BTCUSDT,30850.13,-296.72516993140016,41449.545925767794,30502.237074232216,3987.2440301784613,39.68456798180704,35343.84714285714,35763.01681117894,35680.11192832888,-0.13949640193442464
2021-01-23,30851.99,33826.53,28850.0,142971.684049,BTCUSDT,32945.17,-438.1862385028653,41385.67137385903,30642.795626140956,4075.1179519344687,46.22976832197225,34801.41142857143,35526.74313730123,35548.51374051929,0.06570370018688361
2021-01-24,32950.0,33456.0,31390.16,64595.287675,BTCUSDT,32078.0,-601.6149890984743,41462.908638146,30473.353361853984,3899.694475960816,44.09673544416919,34241.84285714286,35243.05395914019,35388.35309130948,-0.02667422755262735
2021-01-25,32078.0,33071.0,30900.0,57978.037966,BTCUSDT,32259.9,-708.9404301880058,41436.31228906919,30527.068710930806,3751.1268043226014,44.673399597349196,33732.02714285714,35001.94150676768,35249.62237893563,0.005654535963060998
2021-01-26,32259.45,34875.0,31910.0,88499.226921,BTCUSDT,32254.2,-784.4608325696536,41534.15123056533,30259.696769434664,3684.5319266872407,44.65785389049262,33106.73142857143,34783.41995854263,35121.76214090334,-0.00017670555784965065
2021-01-27,32254.19,32921.88,30837.37,84972.20691,BTCUSDT,32467.77,-819.0602389559426,41504.121867565205,29859.567132434793,3550.766789235057,45.424176856218075,32617.62857142857,34601.985273855964,35012.54120776349,0.006599637655448867
2021-01-28,32464.01,32557.29,29241.72,95911.961711,BTCUSDT,30366.15,-985.4143913952139,41230.30872479745,29226.767275202554,3531.340339687034,39.61150488538659,31888.760000000002,34274.63024231303,34827.915287819174,-0.06691940379282074
2021-01-29,30362.19,33783.98,29842.1,92621.145617,BTCUSDT,33364.86,-889.2185734371087,40360.23979138136,29375.04120861864,3564.8749948725062,49.53460521527363,32248.007142857146,34205.20738169366,34771.70661249362,0.09417474914995402
2021-01-30,33368.18,38531.9,31915.4,231827.005626,BTCUSDT,34252.2,-739.8571454405756,39490.31721719211,29661.361782807893,3811.614425774644,52.04568846143357,32434.725714285716,34208.75150792727,34752.38458836284,0.026247545889008964
2021-01-31,34246.28,34933.0,32825.0,84889.68134,BTCUSDT,34262.88,-613.8935991979088,38999.29966236201,29763.665337637987,3675.154858244676,52.076597177134744,32746.851428571426,34212.789785146786,34734.73832080095,0.00031175618817061364
2021-02-01,34262.89,34342.69,32171.67,68742.280384,BTCUSDT,33092.98,-593.9629779034658,38891.618843924865,29640.19715607514,3555.7093767740266,48.39673514419527,32865.862857142856,34130.080416602446,34677.31059684718,-0.03474137711240443
2021-02-02,33092.97,34717.27,32296.16,82718.276882,BTCUSDT,33526.37,-539.617275178709,38876.445677827076,29602.883322172922,3466.322791138727,49.81157515198128,33047.60142857143,34085.90304406649,34638.20556518487,0.013011118061134976
2021-02-03,33517.09,35984.33,33418.0,78056.65988,BTCUSDT,35466.24,-347.25631699919904,38584.39638324294,29704.41861675706,3395.936715758184,55.67030317440282,33475.95428571429,34186.04392347343,34665.55943169971,0.056248964732994594
2021-02-04,35472.71,37662.63,35362.38,80784.333663,BTCUSDT,37618.87,-32.56364049141848,38187.23981389836,29949.012186101645,3310.8229018506213,61.09731528053113,34512.05714285714,34433.10467715668,34760.50352188415,0.05892452811562625
2021-02-05,37620.26,38708.27,36161.95,92080.735898,BTCUSDT,36936.66,162.85674458023277,38224.363002134975,29931.332997865033,3251.8047044208115,58.64687414388517,35022.31428571429,34611.9526209647,34828.6451012654,-0.018301232416527882
2021-02-06,36936.65,38310.12,36570.0,66681.334275,BTCUSDT,38290.24,415.6330661243919,38675.91281384867,29709.309186151324,3135.7749072739143,61.91103706147247,35599.177142857145,34872.91434990806,34934.306209320144,0.03599047963365647
2021-02-07,38289.32,40955.51,38215.94,98757.311183,BTCUSDT,39186.94,676.3452358185314,39327.32011950543,29393.73488049458,3105.5252164829953,63.94160621772687,36302.61428571429,35177.02395673674,35060.93950114363,0.023148494595260992
2021-02-08,39181.01,39700.0,37351.0,84363.679763,BTCUSDT,38795.69,842.9059616736777,39729.48782362432,29208.009176375683,3048.0483616830425,62.379002241744935,37117.287142857145,35430.59976965273,35169.51173245593,-0.010034370035014157
2021-02-09,38795.69,46794.45,37988.89,138597.536914,BTCUSDT,46374.87,1540.5424524224727,42471.934035172526,27513.900964827466,3483.494538626873,75.08248235577543,38952.787142857145,36193.27368186327,35487.74820542288,0.1784485597042829
2021-02-10,46374.86,48142.19,44961.09,115499.861712,BTCUSDT,46420.42,2072.3849596702785,44602.406527462044,26478.64747253796,3460.7198552782975,75.13681988940813,40517.67,36902.30698824578,35791.27853583308,0.0009817309404045217
2021-02-11,46420.42,47310.0,43727.0,97154.1822,BTCUSDT,44807.58,2341.329373609071,45908.721047701285,26568.077952298714,3469.8936706573554,69.36855269998532,41544.62857142858,37447.743293051404,36036.143258569806,-0.03536212709216373
2021-02-12,44807.58,48678.9,43994.02,89561.081454,BTCUSDT,47969.51,2768.0796222860517,47844.485578436215,26134.747421563796,3560.719051901873,73.6409189290851,43120.75,38170.47045176608,36353.348347623934,0.06818827920686066
2021-02-13,47968.66,48985.8,46125.0,85870.035697,BTCUSDT,47287.6,3017.912328647566,49267.05661415709,26233.13638584291,3508.570562861902,71.33026819479097,44406.08714285714,38794.112587555006,36637.9849648201,-0.01431749606359439
2021-02-14,47298.15,48150.0,46202.53,63768.097399,BTCUSDT,47153.69,3168.609969492587,50435.30369012666,26554.268309873354,3392.6153870538233,70.86006316030748,45544.194285714286,39363.72143385965,36906.20950319952,-0.0028358377938660748
2021-02-15,47156.78,49707.43,47014.17,73735.475533,BTCUSDT,48577.79,3360.640907476547,51679.302829268985,26942.628170731015,3340.816369662991,72.90559041036006,46941.637142857144,39989.28798552215,37198.06742595753,0.029754163680420775
2021-02-16,48580.47,49010.92,45570.79,79398.156784,BTCUSDT,47911.1,3420.7953546270073,52580.231167177044,27586.032832822955,3348.15285736488,70.4136278015783,47161.09857142857,40525.310120004215,37460.82145588354,-0.013819220219635515
2021-02-17,47911.1,50689.18,47003.62,88813.266298,BTCUSDT,49133.45,3523.845158541728,53262.24865666778,28780.74534333222,3373.0170163205025,72.28415946204734,47548.67428571429,41105.94419066823,37741.7558917711,0.025192855227892837
2021-02-18,49133.45,52618.74,48947.0,85743.637818,BTCUSDT,52119.71,3796.970817708323,54597.36083805785,29321.118161942155,3394.9807575386612,76.23685987844729,48593.264285714286,41846.6674518649,38081.48152704304,0.05900312258279128
2021-02-19,52117.67,52530.0,50901.9,60758.046954,BTCUSDT,51552.6,3923.185612547306,55608.698584572165,30039.82041542784,3265.3418948884328,74.07628456986997,49105.13428571429,42497.65077202173,38394.10188123555,-0.010940542497739106
2021-02-20,51552.61,56368.0,50710.2,79659.77802,BTCUSDT,55906.0,4317.599449668822,57289.53468845211,30523.296311547878,3440.5399522107587,78.99703159625892,50336.33428571429,43394.66617413889,38793.410810228685,0.0810690632665145
2021-02-21,55906.0,57700.46,53863.93,80948.205314,BTCUSDT,55841.19,4572.095816724206,58424.06931775837,31663.582682241635,3469.4859062471705,78.75735642009298,51577.40571428572,44225.355623008334,39175.51208426039,-0.001159939811759115
2021-02-22,55841.19,58352.8,55477.59,58166.708511,BTCUSDT,57408.57,4842.098869674701,59552.8580290073,32923.0139709927,3426.1181014615036,80.31299563723566,52838.94571428571,45103.259358773925,39577.3685699721,0.027681826201509746
2021-02-23,57412.35,57508.47,47622.0,134019.434944,BTCUSDT,54087.67,4737.514020657509,59904.0810118675,34433.9339881325,3896.839590425128,68.81437669543732,53721.31285714286,45700.31435543753,39891.960994512614,-0.05958734671550698
2021-02-24,54087.67,54183.59,44892.56,169375.025051,BTCUSDT,48891.0,4192.96043574388,59660.220620904685,35805.00737909532,4289.314181940284,55.438423194902974,53686.677142857145,45911.939725192824,40083.95243616489,-0.10101291813933688
2021-02-25,48891.0,51374.99,46988.69,91881.209252,BTCUSDT,49676.2,3780.310044176098,59177.79605462288,37561.38594537712,4296.361375472016,56.8046487819922,53337.60428571429,46161.15695014627,40285.402728671965,0.015932614704777116
2021-02-26,49676.21,52041.73,46674.34,83310.673121,BTCUSDT,47073.73,3208.8886256754486,58554.05437756647,39063.47662243353,4374.088688919034,51.201470708465244,52697.76571428571,46221.47297311618,40425.78575282934,-0.053810849213675946
2021-02-27,47073.73,48424.11,44106.78,109423.200663,BTCUSDT,46276.87,2661.8016573303103,57898.287998931264,40428.23600106874,4369.974271212792,49.58855030197423,51322.17571428571,46225.12863984332,40544.97303018027,-0.017072827721116277
2021-02-28,46276.88,48394.0,45000.0,66060.834292,BTCUSDT,46106.43,2189.402699124228,56950.155847755195,42107.4421522448,4299.3012241573015,49.23132173760125,49931.49571428571,46217.30721050612,40656.59674310071,-0.0036898485630648403
2021-03-01,46103.67,46638.46,43000.0,83055.369042,BTCUSDT,45135.66,1717.6797239829611,57018.61309811176,41915.063901888236,4251.4949022112305,47.14799448601448,48178.22285714286,46146.13206077781,40745.201584542556,-0.02127979822740345
2021-03-02,45134.11,49790.0,44950.53,85086.111648,BTCUSDT,49587.03,1680.3779748142333,57039.54454432261,42210.79345567739,4293.991169860158,56.283340462638144,47535.27428571428,46372.261037499564,40917.641742406995,0.09405668615894246
2021-03-03,49595.76,50200.0,47047.6,64221.06214,BTCUSDT,48440.65,1541.30869796162,56895.07139652071,42718.57360347928,4211.551785190029,53.70863682101412,47470.938571428575,46508.02827444618,41062.330075439604,-0.023389970343295822
2021-03-04,48436.61,52640.0,48100.71,81035.913705,BTCUSDT,50349.37,1565.8409849011587,56963.92227109749,42887.70872890252,4235.20063664611,57.217839121574364,47567.10571428571,46759.88773879815,41238.51980230008,0.03864676941605752
2021-03-05,50349.37,51773.88,47500.0,82649.716829,BTCUSDT,48374.09,1410.770047963655,56948.9373115264,43011.342688473596,4237.989618733037,52.76037898852294,47752.87142857143,46865.61276195715,41372.08864466203,-0.04002176686968146
2021-03-06,48374.09,49448.93,46300.0,78192.496372,BTCUSDT,48751.71,1303.112876903324,56928.30797086771,43191.774029132284,4159.515884561576,53.506077383888595,48106.42,46989.025003759365,41508.418860564525,0.007775933948251446
2021-03-07,48746.81,49200.0,47070.0,44399.234242,BTCUSDT,48882.2,1214.2526187606054,56931.03572771505,43219.487272284954,4013.3679997249683,53.77760634770815,48502.95857142857,47112.786937731464,41642.89177366721,0.002673048282055846
2021-03-08,48882.2,51450.03,48882.2,55235.028032,BTCUSDT,50971.75,1296.5114664102657,57016.97667126808,43439.61132873191,3909.333680099283,58.0068140884507,49336.68571428571,47364.8418177795,41810.873218886896,0.04185823565066163
2021-03-09,50959.11,52402.78,49274.67,66987.359664,BTCUSDT,52375.17,1457.5209607686993,57223.64946020953,43557.11053979046,3853.139963476151,60.61341470641761,49734.991428571426,47691.83831554322,41998.7444564586,0.02716106637595351
2021-03-10,52375.18,54895.0,51789.41,71656.737076,BTCUSDT,54884.5,1766.2181950942468,57616.32262195334,43440.91637804666,3799.395379628773,64.8184136248571,50655.54142857143,48160.91265401797,42225.11095407889,0.04679835308017754
2021-03-11,54874.67,57387.69,53005.0,84749.238943,BTCUSDT,55851.59,2064.7098110340085,58212.52520082829,43274.612799171715,3841.311418373757,66.31119747983573,51441.572857142855,48662.1148060523,42461.627391837,0.017467017083068827
2021-03-12,55851.59,58150.0,54272.82,81914.812859,BTCUSDT,57773.16,2427.647766555405,58617.7448225445,43056.10917745551,3843.887850917396,69.11532966173127,52784.29714285714,49255.49441332282,42724.26801691104,0.03382631374464177
2021-03-13,57773.15,58081.51,54962.84,73405.406047,BTCUSDT,57221.72,2640.486392404615,58895.39375134833,42916.51324865166,3791.8164996430605,67.3819907588208,53994.298571428575,49773.99778163326,42970.07150628366,-0.009590761378339105
2021-03-14,57221.72,61844.0,56078.23,83245.091346,BTCUSDT,61188.39,3092.3997416116254,59872.04527819968,42317.84372180032,3933.495530090126,72.68807255034115,55752.32571428572,50516.51000960573,43275.45310366448,0.06702391904951818
2021-03-15,61188.38,61724.79,58966.78,52601.05275,BTCUSDT,58968.31,3234.6839514960375,60717.2331203169,41960.71987968311,3849.1550933348744,66.19746863458914,56894.69142857142,51066.01040034485,43535.563373769284,-0.03695728467773086
2021-03-16,58976.08,60633.43,54600.0,102771.427298,BTCUSDT,55605.2,3041.8304187666,61164.01138085936,42185.36161914063,4005.825338355177,57.78042095400263,57356.124285714286,51360.981980926044,43733.420191770296,-0.05872345889857389
2021-03-17,55605.2,56938.29,53271.34,77986.694355,BTCUSDT,56900.75,2959.108978101649,61752.23447616775,42319.593523832256,3981.526257258395,59.895882607482626,57644.159999999996,51720.80635822795,43946.938006720586,0.023031800001562738
2021-03-18,56900.74,58974.73,54123.69,70421.620841,BTCUSDT,58912.97,3020.6534213345003,62512.419447833185,42743.33255216682,4043.857569479496,62.99710511017626,58081.5,52187.75475479909,44187.04167042629,0.03475274808665303
2021-03-19,58912.97,60129.97,57023.0,66580.406675,BTCUSDT,57648.16,2933.786934802978,62848.2481679738,43544.63283202621,3976.713782016099,59.863525269331646,58063.642857142855,52542.12466614444,44400.740967294565,-0.02170294068462528
2021-03-20,57641.0,59468.0,56270.74,52392.652961,BTCUSDT,58030.01,2862.6763557531085,63066.0582615303,44519.18073846972,3920.866086984921,60.5022948453947,58179.112857142856,52898.141995607715,44614.8803407186,0.006601961060385554
2021-03-21,58030.01,59880.0,57820.17,44476.941776,BTCUSDT,58102.28,2780.0830665678295,62947.390535058265,45934.51046494173,3787.5527441192594,60.630003496413146,57738.240000000005,53235.6311470407,44824.64122932995,0.001244615245755456
2021-03-22,58100.02,58589.1,55450.11,48564.470274,BTCUSDT,57351.56,2623.914357688045,63108.56722631148,46549.786773688524,3741.1031801661084,58.51354630462156,57507.275714285715,53502.46063959941,45017.51864982777,-0.013004861172545526
2021-03-23,57351.56,58430.73,53650.0,62581.626169,BTCUSDT,54083.25,2211.407265216192,62840.34479793994,47382.26920206007,3815.5462587024927,50.283906203270405,57289.85428571429,53540.10058488078,45155.73123850374,-0.05867551851751849
2021-03-24,54083.25,55830.9,53000.0,59789.365427,BTCUSDT,54340.89,1883.5348109576444,62721.77834836271,47899.987651637275,3745.0525727735308,50.870505382318505,56924.159999999996,53591.98319364117,45294.408154131226,0.004752456139708097
2021-03-25,54342.8,57200.0,51700.0,83537.465021,BTCUSDT,52303.65,1442.9288288601747,62328.82538912667,48685.89661087335,3870.6737132269454,46.22595253541476,55979.97142857143,53508.53574850982,45399.22348745127,-0.038210823911918046
2021-03-26,52303.66,53287.0,50427.56,87400.534538,BTCUSDT,51293.78,1000.8409146631675,62005.800414995,49263.128585004975,3798.2994916691073,44.07760845845738,55072.20285714286,53365.11904498715,45486.54136073337,-0.019496661048352345
2021-03-27,51293.78,55073.46,51214.6,63813.774692,BTCUSDT,55025.59,940.3691932537404,61480.23949839009,50403.02850160991,3802.633206833135,52.80615731157368,54643.0,53472.61730021909,45626.53741481026,0.07022885249165932
2021-03-28,55025.59,56700.36,53950.0,50105.475055,BTCUSDT,55817.14,945.3384878075667,61207.08299609105,51160.72400390894,3727.3423478297636,54.43084828529103,54316.55142857142,53624.366889709774,45774.73064137178,0.014282640925523643
2021-03-29,55817.14,56559.75,54691.84,39050.387511,BTCUSDT,55777.63,935.3084813693495,61054.15748960713,51653.89551039287,3594.314950082702,54.33030780572239,54091.70428571429,53763.7080475023,45918.88566927075,-0.0007080977298643483
2021-03-30,55777.65,58405.82,54800.01,67857.937398,BTCUSDT,57635.47,1064.8358593838784,61171.60078220306,51811.549217796935,3595.137235034545,58.23670639130839,54599.16428571428,54014.20708834103,46086.23987537327,0.0327652838371849
2021-03-31,57635.46,59368.0,57071.35,55122.443122,BTCUSDT,58746.57,1242.7267816564781,61411.12457383906,51861.523426160944,3502.2612453531524,60.41734126546251,55228.54714285715,54320.330157337776,46265.49325988748,0.019094591554397786
2021-04-01,58746.57,59800.0,56769.0,60975.542666,BTCUSDT,58740.55,1367.4543340555974,61527.10484510616,51842.28215489386,3468.556965282205,60.398940090427836,56148.10428571428,54606.2126889679,46440.601001343806,-0.00010247931867370034
2021-04-02,58739.46,59490.0,57935.45,47415.61722,BTCUSDT,58720.44,1447.9857484811873,61682.74489225446,51836.51410774555,3331.6809240552084,60.3328345379681,57209.05571428571,54872.26226314824,46611.5035419476,-0.00034241155632151754
2021-04-03,58720.45,60200.0,58428.57,47382.418781,BTCUSDT,58950.01,1512.8751232601498,61237.38746267454,52058.033537325464,3220.1123757903747,60.85948552021219,57769.68714285714,55135.91341206417,46781.783228725115,0.003901919152452414
2021-04-04,58950.01,59791.72,56880.0,47409.852113,BTCUSDT,57051.94,1395.1677080045338,61015.87618228488,52087.90781771513,3198.0619492874716,54.42555493842567,57946.08714285714,55259.778829958115,46922.34653619143,-0.03272771563018565
2021-04-05,57051.95,58492.85,56388.0,41314.081973,BTCUSDT,58202.01,1378.7285313853645,61180.702622285426,52182.76237771457,3119.9016545849877,57.36655640033808,58292.427142857145,55449.960426757214,47075.467560293444,0.019957809235045493
2021-04-06,58202.01,59272.0,56777.77,54258.01579,BTCUSDT,59129.99,1424.1163167044433,61423.55195665495,52162.83704334505,3075.1716430476044,59.630305738561084,58505.93,55687.80313242876,47237.7907475538,0.015818350490323988
2021-04-07,59129.99,59495.24,57413.02,54201.000727,BTCUSDT,57991.15,1352.650070655567,61306.423854287816,52187.783145712165,3004.18879272623,55.720108568846484,58398.01285714286,55836.652892603015,47381.44339294302,-0.019447828016770405
2021-04-08,57990.03,58655.0,55473.0,71228.405659,BTCUSDT,55953.45,1118.7771292551479,61214.16442742755,52110.57157257245,3016.8991926643566,49.46938429419166,57999.85571428571,55844.1998928181,47495.05872596709,-0.035770317641772804
2021-04-09,55953.44,58153.31,55700.0,44283.147019,BTCUSDT,58077.52,1092.1519392435584,61219.59374509641,52109.893254903596,2976.61457033687,55.121025418175,57908.01,55988.494379485775,47634.23692124716,0.03725857482507307
2021-04-10,58077.52,58894.9,57654.0,40831.884911,BTCUSDT,58142.54,1064.0291883792815,61224.31653166653,52109.19646833346,2852.5541696734867,55.285890013432095,57792.65714285714,56127.65391036197,47771.38550223585,0.001118911946587532
2021-04-11,58142.55,61500.0,57900.01,69906.424117,BTCUSDT,59769.13,1159.5709769916139,61545.508521367236,52029.761478632754,2905.974746072999,59.31268334271442,58180.82714285714,56362.88647779265,47926.794369727715,0.027591725106052453
2021-04-12,59769.13,60699.0,59232.52,41156.715391,BTCUSDT,60002.43,1239.813498905758,61869.468746760635,52297.71925323936,2803.0959266949103,59.870890748088385,58438.02999999999,56597.97492609499,48082.04951649135,0.003895754468994307
2021-04-13,59998.8,61300.0,59350.59,56375.037117,BTCUSDT,59860.0,1277.1936890508296,62115.9261056704,52603.172894329604,2742.086550853336,59.33568114668188,58542.31714285714,56808.66222430528,48232.366154947726,-0.0023765589774449635
2021-04-14,59860.01,63777.77,59805.15,82848.688746,BTCUSDT,63575.0,1588.1782801693407,62825.905703624136,53020.32829637585,2830.0243720893327,67.49719986199277,59340.009999999995,57245.654309509766,48426.758541521354,0.060211808883630515
2021-04-15,63575.01,64854.0,61301.0,82616.343993,BTCUSDT,62959.53,1764.6442918427056,62829.90726579443,54182.90173420558,2881.6887148722817,65.16376126668311,60340.87857142858,57614.65020516729,48609.57262263905,-0.009728172284078391
2021-04-16,62959.53,63800.0,62020.0,51649.70034,BTCUSDT,63159.98,1898.7754920686493,63385.765798049615,54440.48220195038,2802.9637998080966,65.58110262856422,61066.944285714286,57972.739106509696,48791.31546138465,0.0031787337071748686
2021-04-17,63158.74,63520.61,60000.0,91764.139884,BTCUSDT,61334.8,1836.6646015118822,63536.50867172457,54841.50532827544,2854.2441207526826,58.68687697780811,61522.98142857143,58189.83097151202,48946.89756262863,-0.02932349103283781
2021-04-18,61334.81,62506.05,59580.91,58912.256128,BTCUSDT,60006.66,1661.1484981105677,63450.552453089884,55350.3645469101,2859.309935553679,54.22014120513455,61556.91428571429,58307.139118694045,49083.131119869875,-0.021891825636385424
2021-04-19,60006.67,60499.0,50931.3,124882.131824,BTCUSDT,56150.01,1197.1223009687892,63562.752912981574,55089.618087018425,3338.6408644531343,43.79610703698484,61006.56857142857,58167.8657957405,49169.5880234133,-0.06642869678323018
2021-04-20,56150.01,57526.81,54221.58,78229.042267,BTCUSDT,55633.14,778.7040386320077,63714.41332202885,54626.614677971156,3336.2536332275395,42.613665026100044,60402.73142857143,58004.22111126411,49248.13205206615,-0.00924779241999631
2021-04-21,55633.14,57076.24,53329.96,72744.482151,BTCUSDT,56425.0,505.16586307669786,63759.90139949329,54349.57160050671,3365.549673795204,45.060910660317035,59381.30285714286,57902.269444680955,49334.76483571937,0.014133255844769198
2021-04-22,56425.0,56757.91,53536.02,66984.756909,BTCUSDT,53787.63,74.7483900541556,64071.12025530951,53545.07174469048,3355.2855217482543,39.08282228749119,58071.031428571434,57636.646917523925,49388.163091455615,-0.0478688076233732
2021-04-23,53787.62,55521.48,50500.0,104656.631337,BTCUSDT,51690.96,-430.55208269965806,64593.67452517583,52296.61247482415,3474.3289946104155,35.0965208534581,56432.6,57252.83534423421,49415.598887114626,-0.03976060378705051
2021-04-24,51690.95,52131.85,47500.0,132230.780719,BTCUSDT,51125.14,-866.6648960434395,65099.09539438471,51198.51160561529,3557.0281487734946,34.0861177884633,54974.07714285714,56857.28915242146,49435.836040508366,-0.011006558547651292
2021-04-25,51110.56,51166.22,48657.14,55361.512573,BTCUSDT,50047.84,-1284.3974389797804,65578.31257834079,49903.8774216592,3482.1586678559024,32.186164747572974,53551.388571428564,56417.750503228,49443.03492167751,-0.02129700475873513
2021-04-26,50047.84,50567.91,46930.0,58255.645004,BTCUSDT,49066.77,-1675.2944560694377,65943.71994118072,48532.14805881926,3493.2859768762296,30.517889004971693,52539.49714285714,55943.272187588394,49438.636693497225,-0.019797324384079943
2021-04-27,49066.76,54356.62,48753.44,86310.802124,BTCUSDT,54001.39,-1568.863858269986,65853.71792204751,48223.17407795251,3644.0205405293714,45.74936069973895,52306.39,55817.9347274006,49491.64159602256,0.09582776337101846
2021-04-28,54001.38,55460.0,53222.0,54064.034675,BTCUSDT,55011.97,-1386.9921930783312,65841.02747901903,48141.71652098096,3543.573270138396,48.251262665855016,52104.528571428564,55765.91575058367,49555.378388564335,0.018541010943021647
2021-04-29,55011.97,56428.0,53813.16,55130.459015,BTCUSDT,54846.22,-1241.9147185149632,65713.88862007845,47945.72537992154,3477.2246102774675,47.86139403456142,52255.75571428571,55706.557854636136,49616.09631767534,-0.003017528793609669
2021-04-30,54846.23,55195.84,52330.94,52486.019455,BTCUSDT,53555.0,-1217.090304984602,65578.19928568744,47622.66071431257,3433.48066757365,44.82301423706624,52522.04714285715,55567.698023030825,49661.029231114066,-0.023824105906546798
2021-05-01,53555.0,57963.0,53013.01,68578.910045,BTCUSDT,57694.27,-853.6025511341722,65367.59979291957,47625.77420708042,3541.817643150287,54.74186890171954,53460.49428571428,55704.94211905402,49752.126768017675,0.07444869860711945
