timestamp,open,high,low,close,volume,tic
2021-01-05 04:00:00.000,32306.64,32536.09,31130.86,31200.0,5695.044496,BTCUSDT
2021-01-05 05:00:00.000,31190.04,31538.45,30418.0,30858.98,7229.486366,BTCUSDT
2021-01-05 06:00:00.000,30858.98,31366.16,29900.0,30436.25,6366.976124,BTCUSDT
2021-01-05 07:00:00.000,30436.26,31270.43,29900.0,31123.25,6611.210735,BTCUSDT
2021-01-05 08:00:00.000,31123.25,31312.03,30759.47,30817.77,2811.383953,BTCUSDT
2021-01-05 09:00:00.000,30817.78,31522.19,30817.78,31192.09,3237.120957,BTCUSDT
2021-01-05 10:00:00.000,31192.16,31821.94,31157.9,31569.63,3935.597979,BTCUSDT
2021-01-05 11:00:00.000,31569.63,31687.11,31088.33,31345.77,3174.760396,BTCUSDT
2021-01-05 12:00:00.000,31347.73,31777.0,31284.15,31776.66,2908.121768,BTCUSDT
2021-01-05 13:00:00.000,31776.66,32057.13,31563.84,31585.01,4161.551334,BTCUSDT
2021-01-05 14:00:00.000,31585.0,31900.0,31416.27,31460.01,2523.023165,BTCUSDT
2021-01-05 15:00:00.000,31460.11,32375.07,31111.78,32342.33,5942.102854,BTCUSDT
2021-01-05 16:00:00.000,32343.61,32374.31,31929.41,32099.98,3616.599016,BTCUSDT
2021-01-05 17:00:00.000,32099.97,32670.0,31763.23,32469.9,4926.171616,BTCUSDT
2021-01-05 18:00:00.000,32469.9,32790.0,32254.18,32742.73,3599.645718,BTCUSDT
2021-01-05 19:00:00.000,32742.73,33433.55,32650.03,33372.84,6647.009921,BTCUSDT
2021-01-05 20:00:00.000,33372.83,34187.09,33098.82,33697.75,8659.338503,BTCUSDT
2021-01-05 21:00:00.000,33693.8,34044.13,33318.0,33969.17,5800.653907,BTCUSDT
2021-01-05 22:00:00.000,33968.66,33996.03,33471.94,33699.63,3682.074151,BTCUSDT
2021-01-05 23:00:00.000,33699.63,34360.0,33695.6,34183.42,4616.403334,BTCUSDT
2021-01-06 00:00:00.000,34183.43,34284.91,33650.0,33949.53,4787.686641,BTCUSDT
2021-01-06 01:00:00.000,33949.53,34107.59,33288.0,33918.01,6106.351924,BTCUSDT
2021-01-06 02:00:00.000,33918.01,34018.93,33513.05,33811.28,3237.659354,BTCUSDT
2021-01-06 03:00:00.000,33811.28,34135.84,33768.32,33873.3,3252.254556,BTCUSDT
2021-01-06 04:00:00.000,33873.3,34170.0,33652.0,34117.59,3183.088045,BTCUSDT
2021-01-06 05:00:00.000,34116.76,35766.58,34109.83,35325.91,12735.417627,BTCUSDT
2021-01-06 06:00:00.000,35326.82,35590.0,34510.0,34978.91,5595.783676,BTCUSDT
2021-01-06 07:00:00.000,34977.27,35229.1,34782.44,35125.51,3923.026403,BTCUSDT
2021-01-06 08:00:00.000,35125.49,35248.63,34350.0,34676.4,3898.737284,BTCUSDT
2021-01-06 09:00:00.000,34666.8,34950.77,34015.0,34594.28,5094.759196,BTCUSDT
2021-01-06 10:00:00.000,34596.08,34607.69,33357.9,33919.5,5753.91297,BTCUSDT
2021-01-06 11:00:00.000,33919.5,34550.0,33834.61,34417.36,3851.574259,BTCUSDT
2021-01-06 12:00:00.000,34417.37,35200.0,34342.87,34918.53,6362.804142,BTCUSDT
2021-01-06 13:00:00.000,34918.54,35088.0,34415.61,34929.87,4569.514665,BTCUSDT
2021-01-06 14:00:00.000,34929.87,35050.0,34300.0,34550.0,4296.272331,BTCUSDT
2021-01-06 15:00:00.000,34549.99,34593.5,34052.42,34213.46,5728.368095,BTCUSDT
2021-01-06 16:00:00.000,34213.58,34790.0,34150.0,34566.19,4050.156848,BTCUSDT
2021-01-06 17:00:00.000,34566.18,35076.42,34372.92,34612.41,6142.986291,BTCUSDT
2021-01-06 18:00:00.000,34615.98,35057.81,34562.0,34898.52,3410.29344,BTCUSDT
2021-01-06 19:00:00.000,34898.52,35245.0,34894.22,35215.75,3704.008481,BTCUSDT
2021-01-06 20:00:00.000,35215.75,35695.0,34652.6,34816.72,5619.207768,BTCUSDT
2021-01-06 21:00:00.000,34818.95,36250.0,34280.0,36015.88,10922.412724,BTCUSDT
2021-01-06 22:00:00.000,36015.16,36470.0,35650.0,35874.16,7481.324348,BTCUSDT
2021-01-06 23:00:00.000,35869.97,36379.99,35700.92,35989.63,2717.847393,BTCUSDT
2021-01-07 00:00:00.000,35989.64,36939.21,35949.12,36769.36,5501.43949,BTCUSDT
2021-01-07 01:00:00.000,36769.36,37287.63,36422.71,37150.66,6259.578978,BTCUSDT
2021-01-07 02:00:00.000,37150.66,37227.61,36615.83,36871.47,4542.03973,BTCUSDT
2021-01-07 03:00:00.000,36871.47,37087.01,36456.0,36962.37,4112.981009,BTCUSDT
2021-01-07 04:00:00.000,36962.37,37699.0,36926.53,37454.48,4747.646909,BTCUSDT
2021-01-07 05:00:00.000,37452.62,37550.0,37056.12,37450.95,4099.953841,BTCUSDT
2021-01-07 06:00:00.000,37450.95,37700.8,37100.77,37347.2,4337.600291,BTCUSDT
2021-01-07 07:00:00.000,37347.2,37439.75,36710.0,37130.84,4095.35114,BTCUSDT
2021-01-07 08:00:00.000,37130.85,37338.72,36720.0,36859.85,3782.276886,BTCUSDT
2021-01-07 09:00:00.000,36863.04,37350.0,36300.0,37217.55,5254.610209,BTCUSDT
2021-01-07 10:00:00.000,37217.55,37500.99,36905.0,37492.69,4407.045594,BTCUSDT
2021-01-07 11:00:00.000,37492.7,37500.0,36920.0,37045.45,3236.822718,BTCUSDT
2021-01-07 12:00:00.000,37045.45,37913.72,37038.97,37822.09,4315.490397,BTCUSDT
2021-01-07 13:00:00.000,37825.64,38200.0,37518.0,37941.36,6363.359069,BTCUSDT
2021-01-07 14:00:00.000,37941.37,38429.0,37900.0,38161.6,5364.346066,BTCUSDT
2021-01-07 15:00:00.000,38161.6,38644.76,38079.02,38453.97,5516.633701,BTCUSDT
2021-01-07 16:00:00.000,38450.51,38970.42,38062.75,38970.42,5401.362641,BTCUSDT
2021-01-07 17:00:00.000,38970.41,39500.0,38921.49,39120.01,8054.616114,BTCUSDT
2021-01-07 18:00:00.000,39120.01,39775.0,39101.36,39732.92,4853.729905,BTCUSDT
2021-01-07 19:00:00.000,39732.92,40365.0,36500.0,38948.48,16920.672871,BTCUSDT
2021-01-07 20:00:00.000,38907.58,39236.12,37493.52,39062.0,9539.541292,BTCUSDT
2021-01-07 21:00:00.000,39061.99,39199.33,38352.88,39109.38,4364.133612,BTCUSDT
2021-01-07 22:00:00.000,39111.34,39882.07,38908.11,39687.11,4533.614789,BTCUSDT
2021-01-07 23:00:00.000,39687.11,39969.0,39150.0,39665.92,2855.62721,BTCUSDT
2021-01-08 00:00:00.000,39666.0,39680.54,38541.38,39432.28,5866.665465,BTCUSDT
2021-01-08 01:00:00.000,39432.48,39699.87,38793.23,38793.23,3387.174889,BTCUSDT
2021-01-08 02:00:00.000,38793.24,39000.0,37800.0,38681.37,5775.389265,BTCUSDT
2021-01-08 03:00:00.000,38681.38,38692.83,36500.0,37181.74,9364.247135,BTCUSDT
2021-01-08 04:00:00.000,37181.74,38460.13,37068.4,38347.1,5036.746918,BTCUSDT
2021-01-08 05:00:00.000,38347.11,38949.97,38155.61,38668.92,5126.666402,BTCUSDT
2021-01-08 06:00:00.000,38668.92,38700.0,37895.0,37975.25,4384.158743,BTCUSDT
2021-01-08 07:00:00.000,37980.53,38685.13,37563.92,38537.94,3989.761815,BTCUSDT
2021-01-08 08:00:00.000,38538.99,39143.8,38280.16,38930.55,4177.46546,BTCUSDT
2021-01-08 09:00:00.000,38929.56,38985.06,38414.7,38648.95,3277.73807,BTCUSDT
2021-01-08 10:00:00.000,38648.96,39374.22,38222.0,39358.34,3995.803833,BTCUSDT
2021-01-08 11:00:00.000,39358.99,41057.79,39220.0,40721.45,10298.221326,BTCUSDT
2021-01-08 12:00:00.000,40722.71,41500.45,40345.39,41286.67,9286.549999,BTCUSDT
2021-01-08 13:00:00.000,41286.67,41785.9,40857.37,41316.91,7590.278927,BTCUSDT
2021-01-08 14:00:00.000,41318.03,41641.83,40700.0,41311.18,5331.452666,BTCUSDT
2021-01-08 15:00:00.000,41313.24,41564.72,40970.22,41454.13,3918.180651,BTCUSDT
2021-01-08 16:00:00.000,41454.13,41950.0,39777.0,40829.08,12863.951617,BTCUSDT
2021-01-08 17:00:00.000,40829.07,41600.0,40359.67,41303.42,6293.058759,BTCUSDT
2021-01-08 18:00:00.000,41303.41,41556.19,40888.88,41009.07,3675.204655,BTCUSDT
2021-01-08 19:00:00.000,41009.08,41153.0,39800.0,39920.39,6673.747782,BTCUSDT
2021-01-08 20:00:00.000,39920.67,40700.0,39900.35,40365.09,3881.072464,BTCUSDT
2021-01-08 21:00:00.000,40365.09,40500.0,38888.0,39059.15,9598.073547,BTCUSDT
2021-01-08 22:00:00.000,39062.88,40116.37,38652.0,40075.82,6171.364208,BTCUSDT
2021-01-08 23:00:00.000,40075.82,40785.0,39740.95,40674.45,3008.048563,BTCUSDT
2021-01-09 00:00:00.000,40672.02,40937.77,40465.76,40582.81,2685.599805,BTCUSDT
2021-01-09 01:00:00.000,40586.96,40976.13,39980.27,40283.56,4382.254983,BTCUSDT
2021-01-09 02:00:00.000,40286.09,40321.92,39710.0,40198.56,4543.736056,BTCUSDT
2021-01-09 03:00:00.000,40196.51,40561.97,39500.0,39973.0,3032.046541,BTCUSDT
2021-01-09 04:00:00.000,39973.0,40376.69,39709.61,40211.59,1917.78678,BTCUSDT
2021-01-09 05:00:00.000,40209.91,40490.0,39805.03,40206.44,1976.484373,BTCUSDT
2021-01-09 06:00:00.000,40206.43,40206.43,39154.48,39295.37,3025.041625,BTCUSDT
2021-01-09 07:00:00.000,39293.41,39627.11,38888.0,38984.86,4352.605937,BTCUSDT
2021-01-09 08:00:00.000,38978.46,39692.0,38720.0,39638.61,3109.889209,BTCUSDT
2021-01-09 09:00:00.000,39639.21,40254.42,39290.86,40172.14,3081.993289,BTCUSDT
2021-01-09 10:00:00.000,40167.54,40790.0,40164.03,40348.35,3653.415447,BTCUSDT
2021-01-09 11:00:00.000,40348.36,40800.0,40105.51,40376.03,3130.356558,BTCUSDT
2021-01-09 12:00:00.000,40376.03,41237.44,40256.73,40565.77,4682.991247,BTCUSDT
2021-01-09 13:00:00.000,40565.77,40912.48,40410.01,40874.99,2732.201204,BTCUSDT
2021-01-09 14:00:00.000,40874.99,41222.0,40679.1,41051.65,3818.65745,BTCUSDT
2021-01-09 15:00:00.000,41051.66,41380.0,40700.0,40819.01,3867.781192,BTCUSDT
2021-01-09 16:00:00.000,40819.01,40953.0,40200.0,40525.15,3364.433164,BTCUSDT
2021-01-09 17:00:00.000,40525.16,40649.96,39869.0,39995.1,3942.095173,BTCUSDT
2021-01-09 18:00:00.000,39995.09,40586.87,39985.45,40421.4,2205.653031,BTCUSDT
2021-01-09 19:00:00.000,40421.4,40800.0,40417.36,40650.01,2109.16468,BTCUSDT
2021-01-09 20:00:00.000,40650.0,40880.0,40469.4,40665.91,1864.142493,BTCUSDT
2021-01-09 21:00:00.000,40665.91,40781.69,40050.0,40606.22,3330.651765,BTCUSDT
2021-01-09 22:00:00.000,40610.35,40755.0,40483.17,40718.8,2433.80943,BTCUSDT
2021-01-09 23:00:00.000,40718.81,40743.47,40120.0,40281.09,1973.252287,BTCUSDT
2021-01-10 00:00:00.000,40283.73,40415.01,39928.91,40088.22,3255.535761,BTCUSDT
2021-01-10 01:00:00.000,40088.22,40736.76,40087.15,40581.48,2697.151944,BTCUSDT
2021-01-10 02:00:00.000,40581.48,41350.0,40450.05,41141.56,4299.152502,BTCUSDT
2021-01-10 03:00:00.000,41141.55,41145.21,40814.04,40945.28,2353.852746,BTCUSDT
2021-01-10 04:00:00.000,40942.75,40991.2,40250.0,40316.64,2477.288512,BTCUSDT
2021-01-10 05:00:00.000,40320.67,40602.29,40050.0,40342.46,2786.996809,BTCUSDT
2021-01-10 06:00:00.000,40342.46,40665.23,40260.0,40451.84,2044.479107,BTCUSDT
2021-01-10 07:00:00.000,40451.74,41073.26,40350.0,40904.5,2194.912951,BTCUSDT
2021-01-10 08:00:00.000,40904.5,41066.62,40660.88,40978.57,2143.462273,BTCUSDT
2021-01-10 09:00:00.000,40978.57,41033.0,40555.0,40798.29,2415.931335,BTCUSDT
2021-01-10 10:00:00.000,40798.3,41060.0,40732.0,40768.48,2642.958747,BTCUSDT
2021-01-10 11:00:00.000,40768.3,40850.0,40000.0,40429.2,5145.086741,BTCUSDT
2021-01-10 12:00:00.000,40429.19,40429.56,38888.0,39181.76,8619.31148,BTCUSDT
2021-01-10 13:00:00.000,39175.09,39777.77,38450.0,39538.57,6929.936839,BTCUSDT
2021-01-10 14:00:00.000,39538.56,40126.0,39426.59,39800.9,3799.316603,BTCUSDT
2021-01-10 15:00:00.000,39800.89,39847.26,39247.54,39431.59,3199.914023,BTCUSDT
2021-01-10 16:00:00.000,39431.58,39934.76,39062.91,39671.81,3219.502219,BTCUSDT
2021-01-10 17:00:00.000,39671.82,39757.55,39186.16,39234.29,2904.113456,BTCUSDT
2021-01-10 18:00:00.000,39232.76,39388.2,37200.0,38571.86,12879.620696,BTCUSDT
2021-01-10 19:00:00.000,38571.95,38778.0,37675.3,38109.68,6090.671447,BTCUSDT
2021-01-10 20:00:00.000,38106.11,38536.65,37111.0,37456.77,4232.502555,BTCUSDT
2021-01-10 21:00:00.000,37472.4,37793.5,35111.11,37718.88,18938.329804,BTCUSDT
2021-01-10 22:00:00.000,37727.29,38288.17,37525.22,38055.3,7661.059573,BTCUSDT
2021-01-10 23:00:00.000,38052.58,39000.0,37852.09,38428.23,4739.668521,BTCUSDT
2021-01-11 00:00:00.000,38429.85,38692.79,37935.92,38150.02,3794.32362,BTCUSDT
2021-01-11 01:00:00.000,38150.02,38264.74,36501.0,37192.1,7568.894487,BTCUSDT
2021-01-11 02:00:00.000,37192.1,37824.0,36700.09,37237.66,4215.99647,BTCUSDT
2021-01-11 03:00:00.000,37237.67,37411.0,36123.45,36363.94,6796.573064,BTCUSDT
2021-01-11 04:00:00.000,36363.93,36697.97,33600.0,35438.23,18753.360082,BTCUSDT
2021-01-11 05:00:00.000,35438.23,35999.95,34300.0,35544.0,9555.241658,BTCUSDT
2021-01-11 06:00:00.000,35542.92,35924.19,34500.18,34904.73,7098.497134,BTCUSDT
2021-01-11 07:00:00.000,34904.73,34904.73,32550.0,32872.63,15763.148707,BTCUSDT
2021-01-11 08:00:00.000,32843.26,34739.98,32538.0,34375.34,12674.171281,BTCUSDT
2021-01-11 09:00:00.000,34372.25,35919.86,34101.01,35430.0,8456.95988,BTCUSDT
2021-01-11 10:00:00.000,35430.0,35788.06,34800.0,35765.98,5625.533362,BTCUSDT
2021-01-11 11:00:00.000,35765.98,36360.0,35238.01,35367.6,6245.55977,BTCUSDT
2021-01-11 12:00:00.000,35368.81,35471.0,34020.0,34198.56,7167.266632,BTCUSDT
2021-01-11 13:00:00.000,34198.55,35110.0,33308.01,34275.64,9904.293083,BTCUSDT
2021-01-11 14:00:00.000,34273.49,34450.0,32700.0,32813.71,12794.350869,BTCUSDT
2021-01-11 15:00:00.000,32808.92,33770.11,31115.0,33299.12,23220.782629,BTCUSDT
2021-01-11 16:00:00.000,33291.56,33679.74,31415.9,31580.0,11202.318772,BTCUSDT
2021-01-11 17:00:00.000,31582.82,32250.0,30420.0,31777.19,20017.085148,BTCUSDT
2021-01-11 18:00:00.000,31771.77,33585.17,30701.8,32839.87,16685.080917,BTCUSDT
2021-01-11 19:00:00.000,32848.96,33300.0,32432.32,32562.1,7184.911616,BTCUSDT
2021-01-11 20:00:00.000,32562.1,32737.4,31215.0,32254.62,7289.184361,BTCUSDT
2021-01-11 21:00:00.000,32254.63,33465.48,31408.07,33409.8,8540.913647,BTCUSDT
2021-01-11 22:00:00.000,33410.75,34466.0,33076.05,33968.09,9804.011673,BTCUSDT
2021-01-11 23:00:00.000,33962.22,34892.74,33650.0,34359.07,5403.703631,BTCUSDT
2021-01-12 00:00:00.000,34361.16,35638.55,34361.16,35404.47,9188.299414,BTCUSDT
2021-01-12 01:00:00.000,35410.37,35547.19,34287.34,34929.98,6612.036381,BTCUSDT
2021-01-12 02:00:00.000,34929.99,35457.0,33880.0,34289.3,5087.44237,BTCUSDT
2021-01-12 03:00:00.000,34289.3,34623.87,33677.03,34399.99,4906.329506,BTCUSDT
2021-01-12 04:00:00.000,34400.0,34998.94,34182.24,34984.96,3550.253921,BTCUSDT
2021-01-12 05:00:00.000,34984.95,35326.42,34520.69,35287.67,4020.857514,BTCUSDT
2021-01-12 06:00:00.000,35284.05,35889.0,34971.24,35882.68,5053.275954,BTCUSDT
2021-01-12 07:00:00.000,35882.68,36348.0,35720.43,35993.93,6584.657524,BTCUSDT
2021-01-12 08:00:00.000,35998.56,36628.0,35617.67,36413.6,6162.134286,BTCUSDT
2021-01-12 09:00:00.000,36413.6,36499.98,35587.86,35773.24,5138.337685,BTCUSDT
2021-01-12 10:00:00.000,35773.23,36150.67,35370.21,35925.76,3783.316743,BTCUSDT
2021-01-12 11:00:00.000,35925.76,36150.71,34757.0,35085.77,6437.927506,BTCUSDT
2021-01-12 12:00:00.000,35085.76,35841.01,35084.92,35410.99,4770.002252,BTCUSDT
2021-01-12 13:00:00.000,35410.99,35688.82,34850.0,35014.75,4399.509683,BTCUSDT
2021-01-12 14:00:00.000,35012.96,35399.7,33250.0,33291.06,10038.225095,BTCUSDT
2021-01-12 15:00:00.000,33286.0,34064.25,32531.0,33426.47,11811.355949,BTCUSDT
2021-01-12 16:00:00.000,33416.47,34285.71,33406.88,33829.4,6681.453942,BTCUSDT
2021-01-12 17:00:00.000,33829.4,35000.0,33819.11,34998.9,5939.785493,BTCUSDT
2021-01-12 18:00:00.000,34998.91,35289.67,34560.0,35012.53,5686.970759,BTCUSDT
2021-01-12 19:00:00.000,35012.54,35550.0,34810.01,35040.78,4048.613144,BTCUSDT
2021-01-12 20:00:00.000,35040.78,35040.79,34178.89,34685.11,3815.680014,BTCUSDT
